,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
9364,21364,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
9365,21365,0,1,2,1,1,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
9366,21366,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9367,21367,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9368,21368,1,1,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9369,21369,0,1,2,1,1,2,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
9370,21370,0,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
9371,21371,1,1,2,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,1,0,1,1
9372,21372,0,1,2,1,1,-1,2,2,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9373,21373,0,1,3,2,1,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
9374,21374,1,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9375,21375,0,1,2,1,1,-1,-1,-1,2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9376,21376,1,1,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9377,21377,0,1,2,1,1,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
9378,21378,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,1,0,1,0,0
9379,21379,1,1,2,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,0,1,0
9380,21380,0,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9381,21381,0,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,1,1
9382,21382,1,1,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9383,21383,1,1,2,1,1,-1,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,0
9384,21384,1,1,1,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,1,0,0
9385,21385,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
9386,21386,0,1,1,1,1,0,-1,0,0,0,2,0,1,1,1,1,1,1,1,0,1,0,1,0
9387,21387,0,1,1,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0
9388,21388,0,1,1,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
9389,21389,1,1,1,1,1,-1,-1,-1,-2,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9390,21390,1,1,1,1,1,0,-1,-1,-1,-1,0,0,0,0,0,1,1,0,1,0,1,0,1,0
9391,21391,1,1,3,1,1,2,2,2,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
9392,21392,1,1,2,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
9393,21393,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,0,1,1,0,0,0,1
9394,21394,1,1,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
9395,21395,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
9396,21396,1,1,1,1,1,-2,-2,-2,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,0,0
9397,21397,1,1,2,1,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,1,1,0
9398,21398,1,1,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9399,21399,1,1,1,1,1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,1,0,1,1
9400,21400,0,1,2,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
9401,21401,1,2,1,2,0,-1,-1,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,21402,0,2,2,3,1,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,1,0,1,1
9403,21403,0,2,3,2,0,0,0,0,-2,-2,-1,0,0,0,0,0,0,1,0,0,0,0,1,1
9404,21404,0,2,2,1,1,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
9405,21405,0,2,2,2,1,0,0,0,0,-2,-2,1,1,0,0,0,0,0,1,0,0,0,0,0
9406,21406,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9407,21407,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
9408,21408,0,2,3,1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
9409,21409,0,2,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0
9410,21410,0,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
9411,21411,0,2,2,2,0,1,2,2,2,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0
9412,21412,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
9413,21413,1,2,4,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9414,21414,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9415,21415,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,0
9416,21416,0,2,3,1,1,-1,-1,-1,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9417,21417,1,2,1,2,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9418,21418,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9419,21419,0,2,2,1,0,1,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,0,0,1
9420,21420,0,2,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9421,21421,0,2,2,2,0,2,0,0,0,2,2,0,0,0,1,1,1,0,1,1,0,0,0,1
9422,21422,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9423,21423,1,2,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,1,1,1,1,0
9424,21424,0,2,2,2,1,0,0,0,-1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0
9425,21425,0,2,2,2,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
9426,21426,1,2,2,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,0,0,1,1
9427,21427,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9428,21428,0,2,1,2,0,2,0,0,0,0,2,1,1,1,1,1,1,0,0,1,1,0,1,1
9429,21429,1,2,2,2,1,0,0,0,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
9430,21430,1,2,1,2,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9431,21431,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0
9432,21432,0,2,1,2,0,1,-1,-1,-1,-1,-1,0,0,0,1,0,0,0,0,1,0,0,0,0
9433,21433,0,2,1,2,0,0,-1,-1,-1,-1,-1,0,1,0,0,0,0,1,0,1,0,1,0,0
9434,21434,0,2,5,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9435,21435,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
9436,21436,0,2,3,2,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1
9437,21437,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9438,21438,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9439,21439,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9440,21440,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9441,21441,1,2,1,2,0,-1,0,-1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9442,21442,0,2,3,1,1,0,0,0,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0
9443,21443,1,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9444,21444,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0
9445,21445,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0
9446,21446,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9447,21447,0,2,1,2,0,1,-1,-1,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
9448,21448,1,2,1,2,0,1,-1,3,2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9449,21449,1,2,1,2,0,-1,-1,-1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0
9450,21450,0,2,1,2,0,2,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,1,1,1
9451,21451,1,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
9452,21452,0,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,1,1,1,0
9453,21453,0,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,21454,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,1,1,1,0
9455,21455,0,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0
9456,21456,1,2,2,2,0,1,2,0,0,0,2,1,1,1,1,1,1,0,1,1,1,0,0,0
9457,21457,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9458,21458,1,2,2,2,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
9459,21459,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9460,21460,1,2,3,1,0,-1,-1,-1,-1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0
9461,21461,1,2,2,2,0,0,0,0,0,0,-1,1,1,1,1,0,0,1,1,1,0,1,1,0
9462,21462,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
9463,21463,0,2,2,2,0,2,2,2,2,2,0,0,1,1,1,1,1,1,0,1,0,0,0,1
9464,21464,1,2,2,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9465,21465,1,2,1,2,0,2,0,0,-1,-1,-1,0,0,0,0,0,0,1,0,1,0,0,0,1
9466,21466,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9467,21467,0,2,2,2,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
9468,21468,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9469,21469,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9470,21470,0,2,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9471,21471,0,2,2,2,0,1,2,2,2,2,-2,1,1,1,1,1,1,0,1,0,0,0,0,1
9472,21472,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0
9473,21473,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0
9474,21474,0,2,1,2,0,-1,-1,-2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
9475,21475,0,2,2,1,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,0
9476,21476,1,2,2,1,0,0,0,0,-1,-1,-1,1,1,0,0,0,0,0,1,1,1,1,1,0
9477,21477,1,2,3,1,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0
9478,21478,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
9479,21479,0,2,1,2,0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,0
9480,21480,1,2,1,2,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
9481,21481,0,2,2,1,0,-1,4,4,3,4,3,0,0,0,1,1,1,0,0,0,0,0,0,1
9482,21482,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,1,0,1,0,1,1,0
9483,21483,1,2,2,2,1,0,0,0,0,-1,0,1,1,1,1,1,0,1,1,1,1,1,0,0
9484,21484,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
9485,21485,0,2,2,2,0,-1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0
9486,21486,0,2,2,1,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
9487,21487,0,2,1,2,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
9488,21488,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,0,0
9489,21489,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
9490,21490,1,2,1,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
9491,21491,1,2,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
9492,21492,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
9493,21493,1,2,2,2,0,-2,-2,-1,2,-1,-1,0,0,0,0,0,0,0,0,0,1,1,0,0
9494,21494,1,2,2,1,0,-1,-1,-1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
9495,21495,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1
9496,21496,1,2,2,2,0,-1,-1,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9497,21497,1,2,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9498,21498,0,2,2,1,0,1,3,2,2,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0
9499,21499,0,2,2,1,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,21500,1,2,1,2,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
9501,21501,1,2,2,2,1,0,0,2,2,2,0,1,1,1,1,1,1,1,0,1,0,1,1,1
9502,21502,0,2,1,2,0,1,-2,-2,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
9503,21503,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
9504,21504,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9505,21505,0,2,1,2,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,1,0,1,0
9506,21506,1,2,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,1,0,0,1,0,1,1,1,1,0
9507,21507,1,2,2,1,1,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,0
9508,21508,0,2,2,2,0,3,4,3,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1
9509,21509,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
9510,21510,0,2,2,1,0,6,5,4,4,3,2,1,1,1,1,1,1,0,0,0,0,0,1,1
9511,21511,0,2,1,2,0,0,0,0,-1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0
9512,21512,0,2,2,2,0,2,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9513,21513,0,2,2,2,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9514,21514,0,2,2,2,0,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
9515,21515,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9516,21516,0,2,2,2,0,1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9517,21517,0,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,1,0,1,1,0,1,0
9518,21518,0,2,3,1,1,-1,-1,-1,2,-1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9519,21519,0,2,1,2,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9520,21520,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0
9521,21521,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
9522,21522,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
9523,21523,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9524,21524,0,2,2,2,0,-1,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9525,21525,0,2,3,2,0,2,-1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
9526,21526,1,2,1,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9527,21527,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9528,21528,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0
9529,21529,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9530,21530,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0
9531,21531,0,2,2,2,0,3,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,0,0,1
9532,21532,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0
9533,21533,0,2,2,2,0,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9534,21534,0,2,3,2,0,2,2,2,0,0,2,1,1,1,1,1,1,1,0,0,1,0,0,1
9535,21535,0,2,2,2,0,0,0,0,2,2,-2,1,0,0,0,0,0,0,1,0,0,0,0,0
9536,21536,0,2,1,2,0,2,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
9537,21537,0,2,2,2,0,-1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
9538,21538,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0
9539,21539,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
9540,21540,0,2,1,2,0,-1,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9541,21541,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
9542,21542,0,2,2,2,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,0
9543,21543,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9544,21544,0,2,1,2,0,0,0,0,2,2,-1,0,0,0,0,0,1,0,1,0,0,1,0,0
9545,21545,0,2,2,2,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9546,21546,0,2,3,2,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
9547,21547,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
9548,21548,0,2,2,2,0,1,-1,2,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9549,21549,0,2,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,0,0,1,0,1,0,0
9550,21550,0,2,3,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0
9551,21551,0,2,2,2,0,-1,-1,-1,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9552,21552,0,2,2,2,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
9553,21553,0,2,2,2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,0,1,1,0
9554,21554,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9555,21555,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
9556,21556,0,2,2,2,0,1,2,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,1
9557,21557,0,2,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
9558,21558,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0
9559,21559,0,2,1,1,0,0,0,0,0,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0
9560,21560,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9561,21561,0,2,2,2,0,1,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9562,21562,0,2,2,1,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
9563,21563,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
9564,21564,0,2,3,2,0,3,2,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0
9565,21565,0,2,2,2,0,1,2,2,2,2,2,1,1,1,1,1,1,0,1,0,1,1,1,0
9566,21566,0,2,3,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
9567,21567,0,2,1,2,0,-1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
9568,21568,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
9569,21569,0,2,1,2,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9570,21570,0,2,1,2,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1,1,1,1,1,0,0
9571,21571,1,2,2,2,0,-1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0
9572,21572,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9573,21573,0,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9574,21574,0,2,2,1,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9575,21575,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9576,21576,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
9577,21577,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
9578,21578,1,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
9579,21579,0,2,1,2,0,-1,-1,-1,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
9580,21580,0,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9581,21581,0,2,3,1,0,1,2,0,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,1
9582,21582,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0
9583,21583,0,2,3,2,0,3,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
9584,21584,1,2,2,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
9585,21585,0,2,1,2,0,0,0,0,0,2,0,1,1,1,1,1,1,0,0,1,0,0,1,0
9586,21586,0,2,2,2,0,0,0,0,-1,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9587,21587,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9588,21588,0,2,2,2,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0
9589,21589,1,2,1,2,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,0,1,0,0
9590,21590,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0
9591,21591,0,2,2,2,0,0,0,0,0,-1,0,1,1,0,0,1,1,1,1,0,1,1,1,0
9592,21592,0,2,2,2,0,0,0,0,-1,-1,-1,1,1,1,0,0,0,1,0,1,1,0,0,0
9593,21593,0,2,2,2,0,1,-2,-1,2,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
9594,21594,1,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9595,21595,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9596,21596,0,2,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9597,21597,0,2,1,2,0,-1,-1,-1,-2,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
9598,21598,0,2,1,2,0,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
9599,21599,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9600,21600,0,2,2,2,0,1,2,2,2,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
9601,21601,0,2,2,2,0,0,0,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,1
9602,21602,0,2,3,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
9603,21603,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
9604,21604,0,2,1,2,0,-2,-2,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9605,21605,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
9606,21606,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
9607,21607,0,2,3,2,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0
9608,21608,0,2,2,2,0,-1,0,-1,-1,-1,-1,0,0,0,0,1,0,0,1,1,1,1,0,0
9609,21609,0,2,1,2,0,-1,-1,-1,-2,-2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0
9610,21610,0,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
9611,21611,0,2,3,2,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,1,0,1,0,0,0
9612,21612,0,2,2,2,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
9613,21613,0,2,2,2,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1
